Item_MRP,Item_Outlet_Sales,Item_Visibility,est.year,Item_Visibility_MeanRatio,NIT_DR,NIT_FD,NIT_NC,OS_High,OS_Medium,OS_Small,OT_Grocery Store,OT_Supermarket Type1,OT_Supermarket Type2,OT_Supermarket Type3,OLT_Tier 1,OLT_Tier 2,OLT_Tier 3,IF_LF,IF_reg
192.0478,1549.9824,0.112584813,14,0.922939546,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
131.531,2856.282,0.019930418,9,0.929456831,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
124.6362,3900.9222,0.126244059,16,0.874728793,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
227.6352,2748.4224,0.030905215,11,1.029656096,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
177.1054,3151.8972,0.104365283,6,0.879676617,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
125.073,369.519,0.087387669,15,1.46411667,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
47.806,1071.938,0.053481818,6,1.178185104,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
155.0972,3894.93,0.073306615,14,1.038306986,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
196.9084,595.2252,0.043021542,15,1.444581441,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
89.4172,2498.0816,0.13169655,6,1.148354658,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
192.2478,4068.7038,0.090834158,4,0.933419528,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
250.7724,251.6724,0.19875618,28,1.614810585,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
77.6302,950.7624,0.026321701,16,0.929632607,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
158.8604,2693.8268,0.176215665,16,1.152114986,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
171.7106,1711.106,0.136008489,11,1.03034377,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
48.8376,1294.3152,0.17174348,14,1.038817064,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
49.8008,759.012,0.08154715,6,0.927506762,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
86.6198,2529.3742,0.027570939,28,0.870492878,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
102.3648,1557.972,0.146767897,4,0.926046933,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
141.8496,2399.5432,0.03467086,26,0.921522394,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
210.8612,1254.3672,0.09619424,9,0.874563394,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
215.7218,1923.4962,0.08511049,4,0.963005404,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
184.0924,555.2772,0.1263349,28,1.511331805,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
123.3414,4751.8146,0.012592289,28,0.994231692,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
122.2072,3552.7088,0.05357685,28,0.994231711,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
160.6236,1611.236,0.077168705,4,1.028941036,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
163.621,815.605,0.032597778,15,1.464116676,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
179.5976,2173.1712,0.021583971,4,1.040841182,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
177.637,4234.488,0.078903499,11,0.924160343,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
121.373,369.519,0.091411749,28,1.531537196,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
164.6526,657.8104,0.084245356,28,1.85613535,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
33.8874,35.2874,0.281509514,15,1.46411667,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
39.7506,227.7036,0.012689327,4,1.031210159,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
63.1168,191.7504,0.094741514,15,1.5560144,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
149.6708,300.9416,0.046496777,15,1.775244534,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
166.1158,1169.8106,0.076005548,6,0.927506761,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
232.7326,3696.5216,0.020609898,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
139.5838,4495.4816,0.141402144,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
49.8008,303.6048,0.053732324,15,1.464116675,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
258.9962,258.9962,0.033807904,15,1.556014391,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
198.3742,2587.9646,0.020782036,4,1.003139518,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
86.1856,1494.0552,0.063173691,26,0.874000869,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
96.0094,1713.7692,0.115563679,11,1.029861155,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
85.1908,671.1264,0.076278201,6,0.927506768,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
57.1904,1640.5312,0.012223687,14,1.000623011,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
91.0488,1629.8784,0.011419301,4,0.878292078,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
90.5804,183.7608,0.131458247,4,1.003139538,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
263.791,4996.829,0.021883368,14,1.286191613,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
139.818,1398.18,0.012607876,16,1.027832345,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
218.7508,3255.762,0.025041738,11,0.876502756,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
237.759,3545.385,0.018934719,14,1.00062306,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
182.0976,6157.3184,0.021392306,28,1.031598544,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
116.5466,2828.3184,0.041448824,11,0.931517923,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
91.7146,2462.7942,0.028395167,26,0.998238341,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
172.0764,4466.1864,0.165221717,26,1.027402742,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
117.4782,2026.0294,0.036127671,9,0.922115514,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
82.8592,1733.7432,0.019277945,4,1.177296147,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
123.9046,1120.5414,0.057629899,4,0.866704854,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
207.2612,4390.2852,0.096212432,16,0.874728789,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
92.4462,185.0924,0.024387984,28,1.857706929,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
109.5228,994.7052,0.021647195,11,0.960665583,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
184.6582,5015.4714,0.021573645,16,1.032925114,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
145.8128,2444.8176,0.065424208,9,0.922115528,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
170.5422,1551.9798,0.046866331,11,1.143821732,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
238.6564,3575.346,0.056490086,26,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
96.041,868.869,0.087102593,26,0.874000868,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
129.6626,1836.2764,0.01774202,6,0.934890964,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
82.5908,1510.0344,0.010632752,26,0.921522396,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
55.264,1544.656,0.031116081,28,0.994231699,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
62.9168,1406.1696,0.05671761,11,0.931517918,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
219.7456,884.1824,0.079931185,28,1.799601774,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
102.9332,1845.5976,0.024505418,26,0.921522399,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
261.2594,1046.6376,0.03830192,15,1.464116668,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
144.1102,1749.7224,0.024693927,14,0.923723818,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
84.6908,3691.1952,0.010590075,28,0.917823654,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
138.7838,280.9676,0.190569038,15,1.74343882,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
177.4028,3896.2616,0.101325413,16,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
179.166,3056.022,0.016826748,16,0.958764788,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
194.7452,5872.356,0.088394115,28,1.031697432,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
145.6418,3384.2614,0.013720205,26,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
78.2328,1004.0264,0.129783577,28,0.994231709,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
262.891,788.973,0.121281467,28,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
156.163,2816.334,0.102040065,16,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
145.3128,1869.5664,0.058465268,11,0.876502764,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
163.1526,1808.9786,0.053765212,9,0.958771526,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
55.4588,343.5528,0.01098386,4,0.878292061,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
54.9298,1348.245,0.040245222,14,0.876088761,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
51.435,499.35,0.017253305,6,1.130311027,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
112.1228,1215.7508,0.069231189,14,1.000623035,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
253.3724,755.0172,0.074648119,4,1.00381652,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
193.1162,2693.8268,0.030542489,14,0.923723831,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
60.1536,490.0288,0.007359711,14,1.062471827,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
149.1366,4231.8248,0.059940022,14,0.923723838,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
149.2708,2407.5328,0.01821854,6,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
260.2278,4165.2448,0.048860587,4,1.04091826,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
86.4224,511.3344,0.153419412,6,0.879676613,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
56.493,509.337,0.077219509,9,0.874563391,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
98.57,2496.75,0.13504726,9,0.92945682,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
196.1794,2926.191,0.146094132,14,1.161733394,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
50.2666,820.2656,0.027157955,4,0.878292056,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
195.711,5499.508,0.080346058,28,1.154960771,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
48.3034,777.6544,0.016596645,16,1.037393742,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
263.391,6311.784,0.084316691,9,1.284476447,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
161.0236,3705.8428,0.076791671,26,1.023913794,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
108.0254,759.6778,0.01326146,9,0.998880827,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
165.5526,1973.4312,0.056077189,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
195.111,3731.809,0.012528611,6,0.927506756,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
153.8998,2922.1962,0.003597678,14,0.923723881,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
163.0526,2302.3364,0.032438645,6,0.927506756,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
92.0462,277.6386,0.173527068,28,1.531537202,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
142.0154,850.8924,0.041112694,4,1.176739881,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
139.2496,1976.0944,0.089243504,28,0.994231706,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
163.5526,2302.3364,0.011539622,16,0.92963264,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
110.657,659.142,0.04690397,28,1.531537195,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
126.9994,1798.9916,0.141686037,6,0.927506762,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
142.247,2004.058,0.052051256,11,1.173559118,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
167.3158,1838.2738,0.09627919,9,1.059637783,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
96.9068,1458.102,0.047533568,6,1.042481951,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
140.4838,1685.8056,0.04499948,11,0.931517932,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
87.6856,1494.0552,0.12888573,16,1.059891352,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
39.2506,75.9012,0.120256303,15,1.464116667,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
261.291,788.973,0.065642847,28,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
161.8578,3530.0716,0.137755834,4,1.146261924,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
198.7426,1186.4556,0.093913607,6,0.934890986,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
115.3176,572.588,0.075287081,14,1.144082316,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
113.3544,3467.4864,0.100055625,4,0.933419536,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
188.9898,4303.0654,0.006061565,9,0.922115443,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
223.0088,671.1264,0.053667516,14,1.038230077,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
79.0302,1901.5248,0.026194237,28,0.92513082,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
83.4908,503.3448,0.076002991,11,0.924160345,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
94.6436,4065.3748,0.080111611,28,0.994231709,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
90.4172,1249.0408,0.043141572,4,0.926046935,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
45.3718,614.5334,0.024276035,11,0.931517927,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
51.5008,607.2096,0.03093263,4,1.064411224,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
178.137,3175.866,0.017096552,11,1.001095916,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
50.8692,788.3072,0.172357491,6,1.033646188,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
78.5328,695.0952,0.185824165,9,1.170725603,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
253.7382,2271.0438,0.152988295,6,1.042581885,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
85.5566,1860.2452,0.05274253,14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
240.6222,2868.2664,0.143897558,26,0.874000866,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
75.5354,1956.1204,0.037845086,6,1.178185107,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
142.8786,433.4358,0.1748389,28,1.794233986,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
63.2194,247.6776,0.278730642,28,1.61481059,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
161.1236,644.4944,0.115500999,4,0.93341953,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
97.7384,98.5384,0.01478914,15,1.464116656,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
132.5284,1318.284,0.033938279,9,0.874563383,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
79.4302,1743.0644,0.026299797,26,0.928859,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
105.6938,214.3876,0.159394437,28,1.531537202,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
88.283,1797.66,0.064304498,16,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
182.5292,2736.438,0.091610164,26,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
175.6054,2451.4756,0.10377827,16,0.874728788,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
35.0874,352.874,0.045522854,6,1.004720899,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
125.5678,2543.356,0.095331433,28,1.022596099,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
179.766,3056.022,0.049433515,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
165.6868,3111.9492,0.105472205,6,0.934890986,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
121.0072,2082.6224,0.030938774,9,0.874563405,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
127.102,3415.554,0.026174636,28,0.953860372,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
254.7014,3570.0196,0.160671255,9,0.998880833,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
65.7484,391.4904,0.070243155,26,0.921522412,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
109.957,4504.137,0.038313981,28,0.870492875,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
113.8834,1382.2008,0.170548238,14,1.000623038,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
233.6616,2577.9776,0.060794097,14,0.931077932,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
90.3488,996.0368,0.036446751,14,0.923723824,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
94.0436,1134.5232,0.061188147,11,0.924160346,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
195.3452,1761.7068,0.054884821,26,1.329948792,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
241.8196,4097.3332,0.026064486,16,1.171795472,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
164.921,2609.936,0.025936747,14,0.931077942,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
132.9284,3295.71,0.035949725,6,0.879676618,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
242.9854,2175.1686,0.045168898,4,0.926046926,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
181.466,3775.086,0.04767798,26,0.874000859,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
111.6544,1565.9616,0.058812134,6,1.033308659,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
112.9544,2908.2144,0.018667601,6,0.934890958,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
221.5798,5509.495,0.087646694,26,1.027216978,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
159.4578,160.4578,0.19033746,28,1.531537196,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
118.4808,1640.5312,0.045165796,4,0.878292065,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
164.8526,2631.2416,0.039385518,28,0.91782368,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
183.8608,2572.6512,0.010914988,9,1.141820007,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
43.3086,624.5204,0.034203092,28,1.032181779,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
229.7668,3916.2356,0.085268317,14,0.923723834,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
215.5218,4915.6014,0.084354713,28,0.954453963,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
40.8454,587.2356,0.028571132,26,1.283278758,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
179.7634,1817.634,0.037383778,4,0.926046934,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
227.272,7017.532,0.042354152,28,0.917823678,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
39.4164,154.4656,0.043410693,4,1.031682313,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
231.1984,5097.3648,0.056872392,16,0.999069744,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
79.8644,785.644,0.051573903,26,1.036097089,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
248.8092,5976.2208,0.016113019,6,0.934890968,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
242.9512,4847.024,0.052295514,26,1.041458558,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
234.4958,1635.8706,0.097127867,4,0.933419531,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
172.4106,4277.765,0.077284566,14,1.000623041,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
98.6384,1970.768,0.046653872,11,0.93151792,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
62.5168,1534.0032,0.02775746,14,1.286309689,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
186.7898,561.2694,0.113858875,15,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
94.1462,832.9158,0.069981506,16,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
154.6998,3229.7958,0.003574698,28,0.917823638,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
164.121,2773.057,0.11733375,6,1.033646192,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
92.3488,1177.1344,0.081684728,26,0.921522413,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
81.825,83.225,0.079261744,28,1.614810588,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
256.0672,2045.3376,0.030410273,26,0.921522403,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
264.8884,2914.8724,0.069938838,6,0.879676614,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
190.4188,952.094,0.037885683,14,1.000623031,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
41.548,79.896,0.235183205,28,1.510391856,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
175.2396,2093.2752,0.123151947,4,1.040940938,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
186.8556,7322.4684,0.074565098,26,1.139904496,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
35.2874,388.1614,0.169137707,6,0.879676615,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
182.0608,7717.9536,0.049083646,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
71.338,1098.57,0.009429612,11,0.876502738,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
44.9086,802.9548,0.071076672,26,0.928858983,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
34.9532,539.298,0.070234306,9,0.929456822,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
217.185,432.77,0.043663452,15,1.542447143,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
199.3426,395.4852,0.059110912,28,1.79901414,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
190.453,379.506,0.034134972,15,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
150.9024,303.6048,0.042324556,15,2.256472799,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
36.3506,872.8638,0.012657494,14,1.028623221,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
61.0194,1052.6298,0.048857925,14,0.931077926,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
140.2496,2681.8424,0.090185027,6,1.004720896,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
144.947,3435.528,0.015186146,14,0.923723805,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
194.2794,4291.7468,0.074102132,14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
159.7578,641.8312,0.155541973,28,0.994231706,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
190.853,4364.319,0.052502049,16,0.922289913,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
114.8518,2163.1842,0.172596885,16,1.036903488,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
229.4694,5937.6044,0.118868155,9,0.874563391,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
98.4042,1388.8588,0.037639672,14,0.959623282,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
164.7184,495.3552,0.021031586,28,1.614810594,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
83.9908,167.7816,0.069968018,28,1.614810584,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
193.3794,4291.7468,0.087963415,6,1.030563074,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
108.757,1867.569,0.043885147,9,0.874563396,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
229.9694,4567.388,0.064163983,14,0.931077937,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
51.235,49.935,0.01526421,28,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
165.5868,5404.9644,0.043597661,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
101.9674,1731.7458,0.02592132,9,1.024572787,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
103.2332,1845.5976,0.023734872,16,0.922289919,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
123.0072,1960.1152,0.053921264,14,1.000623041,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
143.447,2290.352,0.120770963,4,0.926046937,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
229.9694,4339.0186,0.118791698,26,0.874000864,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
179.4344,6066.7696,0.034717799,28,0.917823696,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
108.0912,1965.4416,0.041823046,11,0.924160348,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
98.4042,99.2042,0.164724567,15,1.464116669,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
184.0608,6431.628,0.174336148,28,1.136365952,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
122.4098,3735.8038,0.006295472,28,1.27849808,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
189.1214,2261.0568,0.093463546,28,0.953919156,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
211.3586,422.1172,0.067520165,28,1.531537193,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
165.3158,334.2316,0.161182103,15,1.773951841,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
59.6904,937.4464,0.053296868,16,1.160863054,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
62.9168,1086.5856,0.161474419,9,0.998880838,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
98.3042,198.4084,0.041740624,28,2.031620094,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
147.3102,291.6204,0.306542848,28,1.678347048,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
111.286,2263.72,0.079293753,4,0.962483244,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
43.3454,922.7988,0.044472637,6,0.96392362,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
253.4724,2013.3792,0.073816097,11,1.029861157,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
164.4184,2641.8944,0.012080016,6,0.927506742,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
150.4708,2257.062,0.02859825,16,0.922289929,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
257.133,7433.657,0.076944658,28,1.022799743,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
114.7518,455.4072,0.055084019,15,1.464116658,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
182.5266,1290.9862,0.162093059,4,1.146547231,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
34.619,36.619,0.024546148,28,1.678347026,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
